country,year,child_mortality,life_expectancy,fertility,population,gdp,continent
Turkmenistan,1858,483.06,24,6.22,NA,NA,Asia
Turkmenistan,1859,482.8,24,6.22,NA,NA,Asia
Turkmenistan,1860,482.55,24,6.22,530801,NA,Asia
Turkmenistan,1861,482.3,24,6.22,NA,NA,Asia
Turkmenistan,1862,482.05,24,6.22,NA,NA,Asia
Turkmenistan,1863,481.8,24,6.22,NA,NA,Asia
Turkmenistan,1864,481.54,23.17,6.22,NA,NA,Asia
Turkmenistan,1865,481.29,22.33,6.22,NA,NA,Asia
Turkmenistan,1866,481.04,21.5,6.22,NA,NA,Asia
Turkmenistan,1867,480.79,20.67,6.22,NA,NA,Asia
Turkmenistan,1868,480.54,19.84,6.22,NA,NA,Asia
Turkmenistan,1869,480.29,19.88,6.22,NA,NA,Asia
Turkmenistan,1870,480.04,19.92,6.22,581677,NA,Asia
Turkmenistan,1871,479.79,19.97,6.22,NA,NA,Asia
Turkmenistan,1872,479.53,20.01,6.22,NA,NA,Asia
Turkmenistan,1873,479.28,20.06,6.22,NA,NA,Asia
Turkmenistan,1874,479.03,20.26,6.22,NA,NA,Asia
Turkmenistan,1875,478.78,20.46,6.22,NA,NA,Asia
Turkmenistan,1876,478.53,20.66,6.22,NA,NA,Asia
Turkmenistan,1877,478.28,20.86,6.22,NA,NA,Asia
Turkmenistan,1878,478.03,21.06,6.22,NA,NA,Asia
Turkmenistan,1879,477.78,21.26,6.22,NA,NA,Asia
Turkmenistan,1880,477.53,21.46,6.22,637089,NA,Asia
Turkmenistan,1881,477.29,21.66,6.22,NA,NA,Asia
Turkmenistan,1882,477.04,21.86,6.22,NA,NA,Asia
Turkmenistan,1883,476.79,22.06,6.22,NA,NA,Asia
Turkmenistan,1884,476.54,22.26,6.22,NA,NA,Asia
Turkmenistan,1885,476.29,22.46,6.22,NA,NA,Asia
Turkmenistan,1886,476.04,22.66,6.22,NA,NA,Asia
Turkmenistan,1887,475.79,22.86,6.22,NA,NA,Asia
Turkmenistan,1888,475.54,23.06,6.22,NA,NA,Asia
Turkmenistan,1889,475.29,23.26,6.22,NA,NA,Asia
Turkmenistan,1890,475.05,23.46,6.22,697742,NA,Asia
Turkmenistan,1891,474.8,23.66,6.22,NA,NA,Asia
Turkmenistan,1892,474.55,23.86,6.22,NA,NA,Asia
Turkmenistan,1893,474.3,24.06,6.22,NA,NA,Asia
Turkmenistan,1894,474.05,24.26,6.22,NA,NA,Asia
Turkmenistan,1895,473.81,24.46,6.22,NA,NA,Asia
Turkmenistan,1896,473.56,24.66,6.22,NA,NA,Asia
Turkmenistan,1897,473.31,24.86,6.22,NA,NA,Asia
Turkmenistan,1898,473.06,24.69,6.22,NA,NA,Asia
Turkmenistan,1899,472.82,24.52,6.22,NA,NA,Asia
Turkmenistan,1900,472.57,24.36,6.22,764619,NA,Asia
Turkmenistan,1901,465.5,24.61,6.22,NA,NA,Asia
Turkmenistan,1902,458.54,24.86,6.22,NA,NA,Asia
Turkmenistan,1903,451.68,25.11,6.22,NA,NA,Asia
Turkmenistan,1904,444.93,25.36,6.22,NA,NA,Asia
Turkmenistan,1905,438.27,25.61,6.22,NA,NA,Asia
Turkmenistan,1906,431.72,25.86,6.22,NA,NA,Asia
Turkmenistan,1907,425.26,26.11,6.22,NA,NA,Asia
Turkmenistan,1908,418.9,26.36,6.22,NA,NA,Asia
Turkmenistan,1909,412.64,26.61,6.22,NA,NA,Asia
Turkmenistan,1910,406.47,26.86,6.22,837623,NA,Asia
Turkmenistan,1911,400.39,29.81,6.22,NA,NA,Asia
Turkmenistan,1912,394.4,30.24,6.22,NA,NA,Asia
Turkmenistan,1913,388.5,28.07,6.22,NA,NA,Asia
Turkmenistan,1914,382.69,27.66,6.22,NA,NA,Asia
Turkmenistan,1915,376.97,27.26,6.22,NA,NA,Asia
Turkmenistan,1916,371.33,27.26,6.22,NA,NA,Asia
Turkmenistan,1917,365.78,24.26,6.22,NA,NA,Asia
Turkmenistan,1918,360.31,14.26,6.22,NA,NA,Asia
Turkmenistan,1919,354.92,19.73,6.22,NA,NA,Asia
Turkmenistan,1920,349.61,15.23,6.22,917936,NA,Asia
Turkmenistan,1921,344.38,18.53,6.22,NA,NA,Asia
Turkmenistan,1922,339.23,19.43,6.22,NA,NA,Asia
Turkmenistan,1923,334.16,28.33,6.22,NA,NA,Asia
Turkmenistan,1924,329.16,30.83,6.22,NA,NA,Asia
Turkmenistan,1925,324.24,29.93,6.22,NA,NA,Asia
Turkmenistan,1926,319.39,33.13,6.22,NA,NA,Asia
Turkmenistan,1927,314.61,32.46,6.22,NA,NA,Asia
Turkmenistan,1928,309.91,33.97,6.22,NA,NA,Asia
Turkmenistan,1929,305.27,32.73,6.22,NA,NA,Asia
Turkmenistan,1930,300.71,32.04,6.22,1006180,NA,Asia
Turkmenistan,1931,296.21,26.26,6.22,NA,NA,Asia
Turkmenistan,1932,289.69,18.26,6.22,NA,NA,Asia
Turkmenistan,1933,283.31,14.26,6.22,NA,NA,Asia
Turkmenistan,1934,277.07,34.41,6.22,NA,NA,Asia
Turkmenistan,1935,270.97,35.96,6.22,NA,NA,Asia
Turkmenistan,1936,265.01,37.63,6.22,NA,NA,Asia
Turkmenistan,1937,259.17,36.64,6.22,NA,NA,Asia
Turkmenistan,1938,253.49,38.33,6.22,NA,NA,Asia
Turkmenistan,1939,247.93,40.73,6.22,NA,NA,Asia
Turkmenistan,1940,242.49,38.26,6.22,1102907,NA,Asia
Turkmenistan,1941,237.17,27.52,6.22,NA,NA,Asia
Turkmenistan,1942,231.97,23.55,6.22,NA,NA,Asia
Turkmenistan,1943,226.89,22.57,6.22,NA,NA,Asia
Turkmenistan,1944,221.91,30.59,6.22,NA,NA,Asia
Turkmenistan,1945,217.04,38.11,6.22,NA,NA,Asia
Turkmenistan,1946,212.29,45.4,6.22,NA,NA,Asia
Turkmenistan,1947,207.63,37.42,6.22,NA,NA,Asia
Turkmenistan,1948,203.08,45.51,6.22,NA,NA,Asia
Turkmenistan,1949,198.62,48.33,6.22,NA,NA,Asia
Turkmenistan,1950,194.27,50.66,6.22,1211000,NA,Asia
Turkmenistan,1951,192.16,50.89,6.14,1228378,NA,Asia
Turkmenistan,1952,187.66,51.34,6,1252660,NA,Asia
Turkmenistan,1953,183.8,51.79,5.91,1282584,NA,Asia
Turkmenistan,1954,179.72,52.25,5.87,1317126,NA,Asia
Turkmenistan,1955,174.69,52.69,5.88,1355501,NA,Asia
Turkmenistan,1956,170.26,53.14,5.93,1397172,NA,Asia
Turkmenistan,1957,165.7,53.58,6.02,1441843,NA,Asia
Turkmenistan,1958,160.99,54.03,6.14,1489418,NA,Asia
Turkmenistan,1959,156.36,54.47,6.28,1539955,NA,Asia
Turkmenistan,1960,151.12,54.91,6.42,1593501,NA,Asia
Turkmenistan,1961,146.66,55.36,6.54,1649914,NA,Asia
Turkmenistan,1962,142.26,55.82,6.63,1708711,NA,Asia
Turkmenistan,1963,137.26,56.27,6.67,1769008,NA,Asia
Turkmenistan,1964,132.98,56.72,6.66,1829697,NA,Asia
Turkmenistan,1965,128.76,57.17,6.62,1890000,NA,Asia
Turkmenistan,1966,124.57,57.61,6.55,1949425,NA,Asia
Turkmenistan,1967,120.44,58.02,6.47,2008148,NA,Asia
Turkmenistan,1968,122.16,58.42,6.4,2066889,NA,Asia
Turkmenistan,1969,123.9,58.8,6.35,2126749,NA,Asia
Turkmenistan,1970,125.67,59.15,6.3,2188499,NA,Asia
Turkmenistan,1971,127.47,59.46,6.25,2252386,NA,Asia
Turkmenistan,1972,129.29,59.74,6.18,2318070,NA,Asia
Turkmenistan,1973,131.14,60.01,6.07,2385039,NA,Asia
Turkmenistan,1974,133.01,60.25,5.94,2452528,NA,Asia
Turkmenistan,1975,134.92,60.49,5.78,2520002,NA,Asia
Turkmenistan,1976,136.84,60.73,5.61,2587417,NA,Asia
Turkmenistan,1977,138.8,61,5.44,2655036,NA,Asia
Turkmenistan,1978,133.9,61.28,5.28,2723006,NA,Asia
Turkmenistan,1979,129.4,61.58,5.14,2791575,NA,Asia
Turkmenistan,1980,124.8,61.9,5.01,2861000,NA,Asia
Turkmenistan,1981,120.4,62.24,4.92,2931343,NA,Asia
Turkmenistan,1982,116,62.57,4.84,3002785,NA,Asia
Turkmenistan,1983,111.7,62.89,4.77,3075867,NA,Asia
Turkmenistan,1984,107.6,63.18,4.72,3151262,NA,Asia
Turkmenistan,1985,103.6,63.44,4.67,3229499,NA,Asia
Turkmenistan,1986,100,63.63,4.62,3310059,NA,Asia
Turkmenistan,1987,96.7,63.77,4.57,3392823,3568056336,Asia
Turkmenistan,1988,94,63.85,4.51,3479088,3961385381,Asia
Turkmenistan,1989,91.9,63.89,4.44,3570558,3792815790,Asia
Turkmenistan,1990,90.5,63.9,4.35,3668000,3820910722,Asia
Turkmenistan,1991,89.7,63.5,4.22,3772350,3641327918,Asia
Turkmenistan,1992,89.6,63.5,4.07,3881973,3448337538,Asia
Turkmenistan,1993,89.7,63.5,3.9,3991917,3103503785,Asia
Turkmenistan,1994,89.6,63.4,3.71,4095512,2566597630,Asia
Turkmenistan,1995,89.4,63.3,3.51,4188010,2381802600,Asia
Turkmenistan,1996,88.7,63.2,3.33,4267690,2222221826,Asia
Turkmenistan,1997,87.5,63.2,3.16,4335991,1971110760,Asia
Turkmenistan,1998,85.8,63.3,3.02,4395293,2103175181,Asia
Turkmenistan,1999,83.8,63.5,2.91,4449427,2449271104,Asia
Turkmenistan,2000,81.6,63.7,2.84,4501419,2904662605,Asia
Turkmenistan,2001,79.2,64.1,2.78,4551762,3497984789,Asia
Turkmenistan,2002,76.9,64.4,2.74,4600172,4050666386,Asia
Turkmenistan,2003,74.7,64.8,2.7,4648036,4743330338,Asia
Turkmenistan,2004,72.4,65.3,2.66,4696876,5559183156,Asia
Turkmenistan,2005,70.1,65.8,2.62,4747839,6281876966,Asia
Turkmenistan,2006,68,66.3,2.57,4801594,6998010941,Asia
Turkmenistan,2007,66,66.8,2.52,4858235,7823776232,Asia
Turkmenistan,2008,63.9,67.2,2.48,4917541,8973871338,Asia
Turkmenistan,2009,61.9,67.6,2.45,4978960,9521277489,Asia
Turkmenistan,2010,60.1,68.1,2.41,5041995,10397235018,Asia
Turkmenistan,2011,58.2,68.5,2.38,5106672,11426561285,Asia
Turkmenistan,2012,56.5,68.9,2.35,5172941,NA,Asia
Turkmenistan,2013,54.7,69.2,2.33,5240088,NA,Asia
Turkmenistan,2014,53.1,69.6,2.3,5307188,NA,Asia
Turkmenistan,2015,51.4,70,2.27,5373502,NA,Asia
Turks and Caicos Islands,1800,NA,NA,NA,3296,NA,Americas
Turks and Caicos Islands,1801,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1802,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1803,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1804,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1805,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1806,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1807,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1808,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1809,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1810,NA,NA,NA,3296,NA,Americas
Turks and Caicos Islands,1811,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1812,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1813,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1814,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1815,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1816,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1817,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1818,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1819,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1820,NA,NA,NA,3358,NA,Americas
Turks and Caicos Islands,1821,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1822,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1823,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1824,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1825,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1826,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1827,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1828,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1829,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1830,NA,NA,NA,3537,NA,Americas
Turks and Caicos Islands,1831,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1832,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1833,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1834,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1835,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1836,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1837,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1838,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1839,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1840,NA,NA,NA,3791,NA,Americas
Turks and Caicos Islands,1841,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1842,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1843,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1844,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1845,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1846,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1847,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1848,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1849,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1850,NA,NA,NA,4065,NA,Americas
Turks and Caicos Islands,1851,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1852,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1853,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1854,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1855,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1856,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1857,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1858,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1859,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1860,NA,NA,NA,4354,NA,Americas
Turks and Caicos Islands,1861,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1862,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1863,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1864,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1865,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1866,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1867,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1868,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1869,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1870,NA,NA,NA,4593,NA,Americas
Turks and Caicos Islands,1871,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1872,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1873,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1874,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1875,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1876,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1877,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1878,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1879,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1880,NA,NA,NA,4690,NA,Americas
Turks and Caicos Islands,1881,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1882,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1883,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1884,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1885,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1886,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1887,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1888,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1889,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1890,NA,NA,NA,4738,NA,Americas
Turks and Caicos Islands,1891,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1892,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1893,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1894,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1895,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1896,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1897,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1898,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1899,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1900,NA,NA,NA,5189,NA,Americas
Turks and Caicos Islands,1901,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1902,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1903,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1904,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1905,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1906,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1907,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1908,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1909,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1910,NA,NA,NA,5536,NA,Americas
Turks and Caicos Islands,1911,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1912,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1913,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1914,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1915,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1916,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1917,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1918,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1919,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1920,NA,NA,NA,5483,NA,Americas
Turks and Caicos Islands,1921,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1922,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1923,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1924,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1925,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1926,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1927,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1928,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1929,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1930,NA,NA,NA,5710,NA,Americas
Turks and Caicos Islands,1931,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1932,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1933,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1934,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1935,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1936,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1937,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1938,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1939,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1940,NA,NA,NA,5985,NA,Americas
Turks and Caicos Islands,1941,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1942,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1943,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1944,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1945,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1946,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1947,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1948,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1949,NA,NA,NA,NA,NA,Americas
Turks and Caicos Islands,1950,NA,NA,NA,5047,NA,Americas
Turks and Caicos Islands,1951,NA,NA,NA,4984,NA,Americas
Turks and Caicos Islands,1952,NA,NA,NA,4977,NA,Americas
Turks and Caicos Islands,1953,NA,NA,NA,5016,NA,Americas
Turks and Caicos Islands,1954,NA,NA,NA,5094,NA,Americas
Turks and Caicos Islands,1955,NA,NA,NA,5198,NA,Americas
Turks and Caicos Islands,1956,NA,NA,NA,5318,NA,Americas
Turks and Caicos Islands,1957,NA,NA,NA,5442,NA,Americas
Turks and Caicos Islands,1958,NA,NA,NA,5558,NA,Americas
Turks and Caicos Islands,1959,NA,NA,NA,5656,NA,Americas
Turks and Caicos Islands,1960,NA,NA,NA,5724,NA,Americas
Turks and Caicos Islands,1961,NA,NA,NA,5760,NA,Americas
Turks and Caicos Islands,1962,NA,NA,NA,5762,NA,Americas
Turks and Caicos Islands,1963,NA,NA,NA,5741,NA,Americas
Turks and Caicos Islands,1964,NA,NA,NA,5705,NA,Americas
Turks and Caicos Islands,1965,NA,NA,NA,5669,NA,Americas
Turks and Caicos Islands,1966,NA,NA,NA,5629,NA,Americas
Turks and Caicos Islands,1967,NA,NA,NA,5589,NA,Americas
Turks and Caicos Islands,1968,NA,NA,NA,5563,NA,Americas
Turks and Caicos Islands,1969,NA,NA,NA,5573,NA,Americas
Turks and Caicos Islands,1970,NA,NA,NA,5632,NA,Americas
Turks and Caicos Islands,1971,NA,NA,NA,5750,NA,Americas
Turks and Caicos Islands,1972,NA,NA,NA,5924,NA,Americas
Turks and Caicos Islands,1973,NA,NA,NA,6132,NA,Americas
Turks and Caicos Islands,1974,NA,NA,NA,6346,NA,Americas
Turks and Caicos Islands,1975,NA,NA,NA,6546,NA,Americas
Turks and Caicos Islands,1976,NA,NA,NA,6723,NA,Americas
Turks and Caicos Islands,1977,NA,NA,NA,6886,NA,Americas
Turks and Caicos Islands,1978,NA,NA,NA,7057,NA,Americas
Turks and Caicos Islands,1979,NA,NA,NA,7262,NA,Americas
Turks and Caicos Islands,1980,NA,NA,NA,7525,NA,Americas
Turks and Caicos Islands,1981,NA,NA,NA,7855,NA,Americas
Turks and Caicos Islands,1982,NA,NA,NA,8245,NA,Americas
Turks and Caicos Islands,1983,NA,NA,NA,8671,NA,Americas
Turks and Caicos Islands,1984,NA,NA,NA,9097,NA,Americas
Turks and Caicos Islands,1985,NA,NA,NA,9502,NA,Americas
Turks and Caicos Islands,1986,NA,NA,NA,9873,NA,Americas
Turks and Caicos Islands,1987,NA,NA,NA,10224,NA,Americas
Turks and Caicos Islands,1988,NA,NA,NA,10588,NA,Americas
Turks and Caicos Islands,1989,NA,NA,NA,11019,NA,Americas
Turks and Caicos Islands,1990,NA,NA,NA,11550,NA,Americas
Turks and Caicos Islands,1991,NA,NA,NA,12205,NA,Americas
Turks and Caicos Islands,1992,NA,NA,NA,12970,NA,Americas
Turks and Caicos Islands,1993,NA,NA,NA,13793,NA,Americas
Turks and Caicos Islands,1994,NA,NA,NA,14597,NA,Americas
Turks and Caicos Islands,1995,NA,NA,NA,15334,NA,Americas
Turks and Caicos Islands,1996,NA,NA,NA,15967,NA,Americas
Turks and Caicos Islands,1997,NA,NA,NA,16527,NA,Americas
Turks and Caicos Islands,1998,NA,NA,NA,17114,NA,Americas
Turks and Caicos Islands,1999,NA,NA,NA,17866,NA,Americas
Turks and Caicos Islands,2000,NA,NA,NA,18876,NA,Americas
Turks and Caicos Islands,2001,NA,NA,NA,20186,NA,Americas
Turks and Caicos Islands,2002,NA,NA,NA,21740,NA,Americas
Turks and Caicos Islands,2003,NA,NA,NA,23412,NA,Americas
Turks and Caicos Islands,2004,NA,NA,NA,25025,NA,Americas
Turks and Caicos Islands,2005,NA,NA,NA,26450,NA,Americas
Turks and Caicos Islands,2006,NA,NA,NA,27642,NA,Americas
Turks and Caicos Islands,2007,NA,NA,NA,28638,NA,Americas
Turks and Caicos Islands,2008,NA,NA,NA,29481,NA,Americas
Turks and Caicos Islands,2009,NA,NA,NA,30247,NA,Americas
Turks and Caicos Islands,2010,NA,NA,NA,30993,NA,Americas
Turks and Caicos Islands,2011,NA,NA,NA,31727,NA,Americas
Turks and Caicos Islands,2012,NA,NA,NA,32430,NA,Americas
Turks and Caicos Islands,2013,NA,NA,NA,33103,NA,Americas
Turks and Caicos Islands,2014,NA,NA,NA,33740,NA,Americas
Turks and Caicos Islands,2015,NA,NA,NA,34339,NA,Americas
Tuvalu,1800,NA,NA,NA,2499,NA,Oceania
Tuvalu,1801,NA,NA,NA,NA,NA,Oceania
Tuvalu,1802,NA,NA,NA,NA,NA,Oceania
Tuvalu,1803,NA,NA,NA,NA,NA,Oceania
Tuvalu,1804,NA,NA,NA,NA,NA,Oceania
Tuvalu,1805,NA,NA,NA,NA,NA,Oceania
Tuvalu,1806,NA,NA,NA,NA,NA,Oceania
Tuvalu,1807,NA,NA,NA,NA,NA,Oceania
Tuvalu,1808,NA,NA,NA,NA,NA,Oceania
Tuvalu,1809,NA,NA,NA,NA,NA,Oceania
Tuvalu,1810,NA,NA,NA,2499,NA,Oceania
Tuvalu,1811,NA,NA,NA,NA,NA,Oceania
Tuvalu,1812,NA,NA,NA,NA,NA,Oceania
Tuvalu,1813,NA,NA,NA,NA,NA,Oceania
Tuvalu,1814,NA,NA,NA,NA,NA,Oceania
Tuvalu,1815,NA,NA,NA,NA,NA,Oceania
Tuvalu,1816,NA,NA,NA,NA,NA,Oceania
Tuvalu,1817,NA,NA,NA,NA,NA,Oceania
Tuvalu,1818,NA,NA,NA,NA,NA,Oceania
Tuvalu,1819,NA,NA,NA,NA,NA,Oceania
Tuvalu,1820,NA,NA,NA,2536,NA,Oceania
Tuvalu,1821,NA,NA,NA,NA,NA,Oceania
Tuvalu,1822,NA,NA,NA,NA,NA,Oceania
Tuvalu,1823,NA,NA,NA,NA,NA,Oceania
Tuvalu,1824,NA,NA,NA,NA,NA,Oceania
Tuvalu,1825,NA,NA,NA,NA,NA,Oceania
Tuvalu,1826,NA,NA,NA,NA,NA,Oceania
Tuvalu,1827,NA,NA,NA,NA,NA,Oceania
Tuvalu,1828,NA,NA,NA,NA,NA,Oceania
Tuvalu,1829,NA,NA,NA,NA,NA,Oceania
Tuvalu,1830,NA,NA,NA,2644,NA,Oceania
Tuvalu,1831,NA,NA,NA,NA,NA,Oceania
Tuvalu,1832,NA,NA,NA,NA,NA,Oceania
Tuvalu,1833,NA,NA,NA,NA,NA,Oceania
Tuvalu,1834,NA,NA,NA,NA,NA,Oceania
Tuvalu,1835,NA,NA,NA,NA,NA,Oceania
Tuvalu,1836,NA,NA,NA,NA,NA,Oceania
Tuvalu,1837,NA,NA,NA,NA,NA,Oceania
Tuvalu,1838,NA,NA,NA,NA,NA,Oceania
Tuvalu,1839,NA,NA,NA,NA,NA,Oceania
Tuvalu,1840,NA,NA,NA,2796,NA,Oceania
Tuvalu,1841,NA,NA,NA,NA,NA,Oceania
Tuvalu,1842,NA,NA,NA,NA,NA,Oceania
Tuvalu,1843,NA,NA,NA,NA,NA,Oceania
